!CSV A.01.01,,,,,,,,,,,,
!Ceyear Technologies,3672E,ZFL00040,2.1.5,,,,,,,,,
!Date:,2022/6/12 12:11,,,,,,,,,,,
!Source:,GCA Sweep Data,,,,,,,,,,,
,,,,,,,,,,,,
Calibration State:,ON,,,,,,,,,,,
Num Freq Points: ,101,,,,,,,,,,,
Num Iterations: ,30,,,,,,,,,,,
,,,,,,,,,,,,
Frequncy,S11,,Pin Data,,Pout Data,,S21,,Delta Gain,,AI1,AI2
5.28E+09,-4.551748,-128.295894,4.223758,-163.871641,13.296883,-21.341382,8.96279,-158.551109,0.110335,-58.918632,0,0
5.32E+09,-5.196727,-133.93048,-10.356631,95.860773,3.513095,-122.341736,10.187187,-167.158404,3.682539,-51.044104,0,0
5.32E+09,-5.196727,-133.93048,-9.839724,97.038421,3.992155,-121.215495,10.187187,-167.158404,3.644692,-51.095512,0,0
5.32E+09,-5.196727,-133.93048,-9.321064,98.295631,4.482539,-120.004148,10.187187,-167.158404,3.616416,-51.141375,0,0
5.32E+09,-5.196727,-133.93048,-8.805129,99.461649,4.950776,-118.909381,10.187187,-167.158404,3.568718,-51.212626,0,0
5.32E+09,-5.196727,-133.93048,-8.286675,100.640768,5.417525,-117.793076,10.187187,-167.158404,3.517013,-51.275439,0,0
5.32E+09,-5.196727,-133.93048,-7.768994,101.901864,5.888449,-116.603569,10.187187,-167.158404,3.470256,-51.347029,0,0
5.32E+09,-5.196727,-133.93048,-7.249002,103.126732,6.352312,-115.451142,10.187187,-167.158404,3.414127,-51.419469,0,0
5.32E+09,-5.196727,-133.93048,-6.730642,104.276663,6.789381,-114.372998,10.187187,-167.158404,3.332835,-51.491256,0,0
5.32E+09,-5.196727,-133.93048,-6.211967,105.531934,7.234735,-113.188398,10.187187,-167.158404,3.259515,-51.561928,0,0
5.32E+09,-5.196727,-133.93048,-5.691382,106.778801,7.669397,-112.019042,10.187187,-167.158404,3.173592,-51.639439,0,0
5.32E+09,-5.196727,-133.93048,-5.172972,108.054532,8.077916,-110.817344,10.187187,-167.158404,3.063701,-51.713472,0,0
5.32E+09,-5.196727,-133.93048,-4.653205,109.396293,8.477712,-109.533102,10.187187,-167.158404,2.94373,-51.770991,0,0
5.32E+09,-5.196727,-133.93048,-4.136797,110.726911,8.871687,-108.260498,10.187187,-167.158404,2.821297,-51.829004,0,0
5.32E+09,-5.196727,-133.93048,-3.619348,112.072379,9.22219,-106.960179,10.187187,-167.158404,2.654351,-51.874154,0,0
5.32E+09,-5.196727,-133.93048,-3.104408,113.44284,9.569095,-105.621575,10.187187,-167.158404,2.486315,-51.906011,0,0
5.32E+09,-5.196727,-133.93048,-2.589017,114.838535,9.905512,-104.246261,10.187187,-167.158404,2.307342,-51.926391,0,0
5.32E+09,-5.196727,-133.93048,-2.076801,116.262099,10.203428,-102.830268,10.187187,-167.158404,2.093042,-51.933964,0,0
5.32E+09,-5.196727,-133.93048,-1.564866,117.648948,10.4942,-101.423949,10.187187,-167.158404,1.871879,-51.914492,0,0
5.32E+09,-5.196727,-133.93048,-1.056342,119.041107,10.772153,-100.006173,10.187187,-167.158404,1.641309,-51.888876,0,0
5.32E+09,-5.196727,-133.93048,-0.549395,120.595727,11.013086,-98.410177,10.187187,-167.158404,1.375294,-51.8475,0,0
5.32E+09,-5.196727,-133.93048,-0.046447,121.995837,11.237993,-96.938186,10.187187,-167.158404,1.097252,-51.775618,0,0
5.32E+09,-5.196727,-133.93048,0.454326,123.433855,11.454781,-95.421175,10.187187,-167.158404,0.813267,-51.696626,0,0
5.32E+09,-5.196727,-133.93048,0.95394,124.801359,11.629152,-93.955722,10.187187,-167.158404,0.488025,-51.598677,0,0
5.32E+09,-5.196727,-133.93048,1.449796,126.240068,11.789568,-92.407619,10.187187,-167.158404,0.152585,-51.489282,0,0
5.32E+09,-5.196727,-133.93048,1.943824,127.754289,11.930421,-90.779989,10.187187,-167.158404,-0.200591,-51.375873,0,0
5.32E+09,-5.196727,-133.93048,2.435052,129.254354,12.044576,-89.158196,10.187187,-167.158404,-0.577662,-51.254146,0,0
5.32E+09,-5.196727,-133.93048,2.924776,130.702988,12.147075,-87.601677,10.187187,-167.158404,-0.964888,-51.14626,0,0
5.32E+09,-5.196727,-133.93048,3.411237,132.146485,12.243661,-86.046611,10.187187,-167.158404,-1.354762,-51.034692,0,0
5.32E+09,-5.196727,-133.93048,3.896585,133.553238,12.320529,-84.536258,10.187187,-167.158404,-1.763243,-50.931092,0,0
5.32E+09,-5.196727,-133.93048,4.37946,135.131521,12.39405,-82.857026,10.187187,-167.158404,-2.172596,-50.830142,0,0
5.36E+09,-5.521227,149.619153,-10.067667,96.329768,3.766026,-122.184152,10.284642,121.178565,3.54905,20.307514,0,0
5.36E+09,-5.521227,149.619153,-9.547014,97.519908,4.25718,-121.0507,10.284642,121.178565,3.519551,20.250827,0,0
5.36E+09,-5.521227,149.619153,-9.028765,98.666292,4.733065,-119.974989,10.284642,121.178565,3.477189,20.180154,0,0
5.36E+09,-5.521227,149.619153,-8.509394,99.858912,5.197403,-118.852435,10.284642,121.178565,3.422155,20.110088,0,0
5.36E+09,-5.521227,149.619153,-7.989407,101.061219,5.666593,-117.72672,10.284642,121.178565,3.371358,20.033496,0,0
5.36E+09,-5.521227,149.619153,-7.469613,102.331291,6.134746,-116.535667,10.284642,121.178565,3.319716,19.954476,0,0
5.36E+09,-5.521227,149.619153,-6.948775,103.526439,6.573832,-115.428743,10.284642,121.178565,3.237965,19.866253,0,0
5.36E+09,-5.521227,149.619153,-6.428324,104.740413,7.017133,-114.293398,10.284642,121.178565,3.160815,19.787624,0,0
5.36E+09,-5.521227,149.619153,-5.906137,106.039437,7.462499,-113.078854,10.284642,121.178565,3.083994,19.703143,0,0
5.36E+09,-5.521227,149.619153,-5.386147,107.247335,7.867289,-111.965295,10.284642,121.178565,2.968794,19.608805,0,0
5.36E+09,-5.521227,149.619153,-4.86642,108.680672,8.274581,-110.608612,10.284642,121.178565,2.856359,19.532151,0,0
5.36E+09,-5.521227,149.619153,-4.346082,109.965979,8.671716,-109.401426,10.284642,121.178565,2.733156,19.454029,0,0
5.36E+09,-5.521227,149.619153,-3.828673,111.308769,9.025669,-108.127359,10.284642,121.178565,2.569699,19.385307,0,0
5.36E+09,-5.521227,149.619153,-3.311164,112.560337,9.36903,-106.930602,10.284642,121.178565,2.395552,19.330496,0,0
5.36E+09,-5.521227,149.619153,-2.79451,113.809781,9.715455,-105.726881,10.284642,121.178565,2.225323,19.284772,0,0
5.36E+09,-5.521227,149.619153,-2.280362,115.16351,10.010582,-104.410373,10.284642,121.178565,2.006302,19.247552,0,0
5.36E+09,-5.521227,149.619153,-1.768306,116.514124,10.301741,-103.075026,10.284642,121.178565,1.785404,19.232285,0,0
5.36E+09,-5.521227,149.619153,-1.258515,117.831578,10.580858,-101.75947,10.284642,121.178565,1.554731,19.230387,0,0
5.36E+09,-5.521227,149.619153,-0.749703,119.302183,10.825545,-100.274489,10.284642,121.178565,1.290606,19.244763,0,0
5.36E+09,-5.521227,149.619153,-0.245011,120.5971,11.054352,-98.947118,10.284642,121.178565,1.014721,19.277217,0,0
5.36E+09,-5.521227,149.619153,0.257071,122.009524,11.272428,-97.481965,10.284642,121.178565,0.730715,19.329945,0,0
5.36E+09,-5.521227,149.619153,0.757356,123.485306,11.45223,-95.925729,10.284642,121.178565,0.410232,19.410399,0,0
5.36E+09,-5.521227,149.619153,1.25391,124.864078,11.6168,-94.452283,10.284642,121.178565,0.078248,19.505073,0,0
5.36E+09,-5.521227,149.619153,1.747657,126.273008,11.764036,-92.936537,10.284642,121.178565,-0.268263,19.611889,0,0
5.36E+09,-5.521227,149.619153,2.239386,127.628427,11.879285,-91.465034,10.284642,121.178565,-0.644743,19.727974,0,0
5.36E+09,-5.521227,149.619153,2.728152,129.044233,11.986125,-89.932603,10.284642,121.178565,-1.026669,19.844598,0,0
5.36E+09,-5.521227,149.619153,3.213988,130.513503,12.082009,-88.35192,10.284642,121.178565,-1.41662,19.956012,0,0
5.36E+09,-5.521227,149.619153,3.697546,132.00985,12.161646,-86.746422,10.284642,121.178565,-1.820541,20.065163,0,0
5.36E+09,-5.521227,149.619153,4.180816,133.561431,12.234242,-85.087434,10.284642,121.178565,-2.231216,20.172569,0,0
5.36E+09,-5.521227,149.619153,4.661005,135.080954,12.302233,-83.463622,10.284642,121.178565,-2.643414,20.276859,0,0
5.40E+09,-4.905374,-176.369888,-9.853473,164.752761,3.979861,-53.86487,9.410015,147.894852,4.423319,-6.512483,0,0
5.40E+09,-4.905374,-176.369888,-9.333685,165.880963,4.485952,-52.767887,9.410015,147.894852,4.409622,-6.543702,0,0
5.40E+09,-4.905374,-176.369888,-8.816492,166.919921,4.953079,-51.813493,9.410015,147.894852,4.359556,-6.628265,0,0
5.40E+09,-4.905374,-176.369888,-8.298796,168.139897,5.43422,-50.645766,9.410015,147.894852,4.323001,-6.680515,0,0
5.40E+09,-4.905374,-176.369888,-7.780748,169.263318,5.922007,-49.584223,9.410015,147.894852,4.29274,-6.742392,0,0
5.40E+09,-4.905374,-176.369888,-7.25966,170.441994,6.382849,-48.487631,9.410015,147.894852,4.232494,-6.824478,0,0
5.40E+09,-4.905374,-176.369888,-6.740097,171.621786,6.844786,-47.378731,9.410015,147.894852,4.174869,-6.895369,0,0
5.40E+09,-4.905374,-176.369888,-6.220068,172.969577,7.328727,-46.094461,9.410015,147.894852,4.13878,-6.95889,0,0
5.40E+09,-4.905374,-176.369888,-5.698162,174.179206,7.767217,-44.980692,9.410015,147.894852,4.055363,-7.05475,0,0
5.40E+09,-4.905374,-176.369888,-5.178665,175.375442,8.219379,-43.848521,9.410015,147.894852,3.988029,-7.118815,0,0
5.40E+09,-4.905374,-176.369888,-4.659282,176.543696,8.668157,-42.764778,9.410015,147.894852,3.917425,-7.203327,0,0
5.40E+09,-4.905374,-176.369888,-4.138997,177.864625,9.081499,-41.540688,9.410015,147.894852,3.810481,-7.300165,0,0
5.40E+09,-4.905374,-176.369888,-3.621541,179.015512,9.493327,-40.481496,9.410015,147.894852,3.704853,-7.39186,0,0
5.40E+09,-4.905374,-176.369888,-3.105217,-179.606771,9.903941,-39.195932,9.410015,147.894852,3.599143,-7.484013,0,0
5.40E+09,-4.905374,-176.369888,-2.589259,-178.224614,10.27587,-37.906275,9.410015,147.894852,3.455114,-7.576514,0,0
5.40E+09,-4.905374,-176.369888,-2.072832,-176.853953,10.636488,-36.620486,9.410015,147.894852,3.299306,-7.661385,0,0
5.40E+09,-4.905374,-176.369888,-1.560262,-175.513029,10.990687,-35.356522,9.410015,147.894852,3.140935,-7.738345,0,0
5.40E+09,-4.905374,-176.369888,-1.049827,-174.224515,11.292531,-34.15559,9.410015,147.894852,2.932344,-7.825927,0,0
5.40E+09,-4.905374,-176.369888,-0.539828,-172.847483,11.592859,-32.835718,9.410015,147.894852,2.722672,-7.883087,0,0
5.40E+09,-4.905374,-176.369888,-0.033211,-171.497925,11.871461,-31.541043,9.410015,147.894852,2.494657,-7.93797,0,0
5.40E+09,-4.905374,-176.369888,0.470766,-170.132941,12.108127,-30.213548,9.410015,147.894852,2.227346,-7.975459,0,0
5.40E+09,-4.905374,-176.369888,0.973297,-168.706234,12.324223,-28.792953,9.410015,147.894852,1.940911,-7.98157,0,0
5.40E+09,-4.905374,-176.369888,1.472269,-167.265194,12.52503,-27.349182,9.410015,147.894852,1.642746,-7.978841,0,0
5.40E+09,-4.905374,-176.369888,1.968535,-165.91487,12.682786,-25.97516,9.410015,147.894852,1.304236,-7.955142,0,0
5.40E+09,-4.905374,-176.369888,2.462235,-164.578281,12.827716,-24.607771,9.410015,147.894852,0.955466,-7.924342,0,0
5.40E+09,-4.905374,-176.369888,2.955331,-163.145757,12.960981,-23.141194,9.410015,147.894852,0.595635,-7.890289,0,0
5.40E+09,-4.905374,-176.369888,3.444327,-161.613024,13.069131,-21.564917,9.410015,147.894852,0.214789,-7.846745,0,0
5.40E+09,-4.905374,-176.369888,3.931132,-160.213056,13.169929,-20.12337,9.410015,147.894852,-0.171217,-7.805166,0,0
5.40E+09,-4.905374,-176.369888,4.418059,-158.803097,13.262709,-18.676976,9.410015,147.894852,-0.565365,-7.768731,0,0
5.40E+09,-4.905374,-176.369888,4.901888,-157.288686,13.34069,-17.112414,9.410015,147.894852,-0.971212,-7.718579,0,0
5.44E+09,-5.419822,42.303427,-10.046218,19.838706,3.822263,160.855354,9.581192,8.683799,4.287289,132.33285,0,0
5.44E+09,-5.419822,42.303427,-9.526719,20.954165,4.286449,161.908602,9.581192,8.683799,4.231976,132.270638,0,0
5.44E+09,-5.419822,42.303427,-9.010178,22.044507,4.773131,162.96359,9.581192,8.683799,4.202117,132.235285,0,0
5.44E+09,-5.419822,42.303427,-8.492742,23.136015,5.265909,164.010348,9.581192,8.683799,4.177458,132.190535,0,0
5.44E+09,-5.419822,42.303427,-7.974355,24.290306,5.726948,165.108216,9.581192,8.683799,4.12011,132.134111,0,0
5.44E+09,-5.419822,42.303427,-7.454216,25.570136,6.199364,166.329681,9.581192,8.683799,4.072388,132.075746,0,0
5.44E+09,-5.419822,42.303427,-6.934199,26.774331,6.68831,167.494845,9.581192,8.683799,4.041317,132.036716,0,0
5.44E+09,-5.419822,42.303427,-6.414917,27.925185,7.1368,168.593041,9.581192,8.683799,3.970525,131.984058,0,0
5.44E+09,-5.419822,42.303427,-5.894128,29.085582,7.58892,169.709757,9.581192,8.683799,3.901856,131.940377,0,0
5.44E+09,-5.419822,42.303427,-5.374998,30.344355,8.054547,170.9168,9.581192,8.683799,3.848352,131.888646,0,0
5.44E+09,-5.419822,42.303427,-4.855201,31.534137,8.473992,172.064213,9.581192,8.683799,3.748001,131.846278,0,0
5.44E+09,-5.419822,42.303427,-4.337114,32.845815,8.905131,173.345973,9.581192,8.683799,3.661053,131.816359,0,0
5.44E+09,-5.419822,42.303427,-3.817529,34.08285,9.334393,174.554554,9.581192,8.683799,3.570729,131.787906,0,0
5.44E+09,-5.419822,42.303427,-3.300595,35.3568,9.718906,175.813377,9.581192,8.683799,3.438309,131.772778,0,0
5.44E+09,-5.419822,42.303427,-2.785165,36.616223,10.099036,177.062995,9.581192,8.683799,3.303009,131.762973,0,0
5.44E+09,-5.419822,42.303427,-2.268607,37.996247,10.479727,178.45193,9.581192,8.683799,3.167141,131.771885,0,0
5.44E+09,-5.419822,42.303427,-1.755067,39.2213,10.806344,179.697809,9.581192,8.683799,2.980219,131.792711,0,0
5.44E+09,-5.419822,42.303427,-1.243974,40.546103,11.128979,-178.935678,9.581192,8.683799,2.791761,131.83442,0,0
5.44E+09,-5.419822,42.303427,-0.732639,41.874737,11.44269,-177.555324,9.581192,8.683799,2.594136,131.886141,0,0
5.44E+09,-5.419822,42.303427,-0.225082,43.208227,11.705622,-176.139749,9.581192,8.683799,2.349511,131.968226,0,0
5.44E+09,-5.419822,42.303427,0.279864,44.62182,11.955096,-174.626498,9.581192,8.683799,2.094039,132.067883,0,0
5.44E+09,-5.419822,42.303427,0.782935,46.00365,12.184887,-173.138896,9.581192,8.683799,1.82076,132.173656,0,0
5.44E+09,-5.419822,42.303427,1.285415,47.447057,12.375268,-171.565037,9.581192,8.683799,1.508661,132.304108,0,0
5.44E+09,-5.419822,42.303427,1.783907,48.872012,12.542714,-170.012582,9.581192,8.683799,1.177614,132.431607,0,0
5.44E+09,-5.419822,42.303427,2.280217,50.277327,12.696369,-168.475292,9.581192,8.683799,0.83496,132.563582,0,0
5.44E+09,-5.419822,42.303427,2.775823,51.665582,12.8168,-166.956136,9.581192,8.683799,0.459785,132.694483,0,0
5.44E+09,-5.419822,42.303427,3.267511,53.129075,12.930749,-165.369739,9.581192,8.683799,0.082046,132.817388,0,0
5.44E+09,-5.419822,42.303427,3.756682,54.549198,13.031578,-163.838442,9.581192,8.683799,-0.306296,132.928561,0,0
5.44E+09,-5.419822,42.303427,4.245536,55.963446,13.118127,-162.306076,9.581192,8.683799,-0.708601,133.04668,0,0
5.44E+09,-5.419822,42.303427,4.731166,57.413453,13.195483,-160.744371,9.581192,8.683799,-1.116875,133.158378,0,0
5.48E+09,-3.963332,-100.878512,-10.228014,163.304489,3.63223,-55.910011,9.559505,-131.685482,4.300738,-87.529019,0,0
5.48E+09,-3.963332,-100.878512,-9.708276,164.495061,4.120583,-54.759147,9.559505,-131.685482,4.269354,-87.568726,0,0
5.48E+09,-3.963332,-100.878512,-9.191498,165.597853,4.626642,-53.708409,9.559505,-131.685482,4.258635,-87.620781,0,0
5.48E+09,-3.963332,-100.878512,-8.673476,166.680989,5.089155,-52.672349,9.559505,-131.685482,4.203126,-87.667857,0,0
5.48E+09,-3.963332,-100.878512,-8.155385,167.830946,5.570267,-51.571531,9.559505,-131.685482,4.166147,-87.716995,0,0
5.48E+09,-3.963332,-100.878512,-7.635292,169.03597,6.066456,-50.401704,9.559505,-131.685482,4.142243,-87.752192,0,0
5.48E+09,-3.963332,-100.878512,-7.115966,170.239123,6.519994,-49.250594,9.559505,-131.685482,4.076454,-87.804235,0,0
5.48E+09,-3.963332,-100.878512,-6.596478,171.378803,6.987762,-48.165847,9.559505,-131.685482,4.024735,-87.859169,0,0
5.48E+09,-3.963332,-100.878512,-6.075867,172.582061,7.468536,-47.010736,9.559505,-131.685482,3.984898,-87.907316,0,0
5.48E+09,-3.963332,-100.878512,-5.556615,173.820633,7.906868,-45.823712,9.559505,-131.685482,3.903978,-87.958863,0,0
5.48E+09,-3.963332,-100.878512,-5.037812,175.143728,8.358244,-44.54132,9.559505,-131.685482,3.836551,-87.999566,0,0
5.48E+09,-3.963332,-100.878512,-4.518099,176.266176,8.81882,-43.459479,9.559505,-131.685482,3.777414,-88.040173,0,0
5.48E+09,-3.963332,-100.878512,-4.000895,177.507072,9.224463,-42.263223,9.559505,-131.685482,3.665853,-88.084813,0,0
5.48E+09,-3.963332,-100.878512,-3.484604,178.79409,9.640981,-41.000475,9.559505,-131.685482,3.56608,-88.109083,0,0
5.48E+09,-3.963332,-100.878512,-2.96915,-179.88005,10.051345,-39.683425,9.559505,-131.685482,3.46099,-88.117893,0,0
5.48E+09,-3.963332,-100.878512,-2.452894,-178.560491,10.422341,-38.368534,9.559505,-131.685482,3.31573,-88.122561,0,0
5.48E+09,-3.963332,-100.878512,-1.940394,-177.285277,10.782912,-37.090437,9.559505,-131.685482,3.163801,-88.119678,0,0
5.48E+09,-3.963332,-100.878512,-1.429092,-175.980719,11.138381,-35.760229,9.559505,-131.685482,3.007968,-88.094028,0,0
5.48E+09,-3.963332,-100.878512,-0.91812,-174.698364,11.449163,-34.429453,9.559505,-131.685482,2.807779,-88.045608,0,0
5.48E+09,-3.963332,-100.878512,-0.411231,-173.423562,11.748077,-33.095134,9.559505,-131.685482,2.599803,-87.986091,0,0
5.48E+09,-3.963332,-100.878512,0.093616,-171.992649,12.029732,-31.57338,9.559505,-131.685482,2.376611,-87.89525,0,0
5.48E+09,-3.963332,-100.878512,0.598143,-170.659367,12.270109,-30.131483,9.559505,-131.685482,2.112461,-87.786635,0,0
5.48E+09,-3.963332,-100.878512,1.098907,-169.285815,12.491428,-28.641513,9.559505,-131.685482,1.833016,-87.670217,0,0
5.48E+09,-3.963332,-100.878512,1.597893,-167.85211,12.688817,-27.079207,9.559505,-131.685482,1.531418,-87.541616,0,0
5.48E+09,-3.963332,-100.878512,2.094901,-166.521993,12.849828,-25.601737,9.559505,-131.685482,1.195421,-87.394263,0,0
5.48E+09,-3.963332,-100.878512,2.591329,-165.070485,12.991263,-24.014437,9.559505,-131.685482,0.840429,-87.258471,0,0
5.48E+09,-3.963332,-100.878512,3.083618,-163.670499,13.122677,-22.481597,9.559505,-131.685482,0.479554,-87.125617,0,0
5.48E+09,-3.963332,-100.878512,3.573625,-162.346179,13.227597,-21.037512,9.559505,-131.685482,0.094466,-87.005852,0,0
5.48E+09,-3.963332,-100.878512,4.063608,-160.931458,13.325587,-19.505775,9.559505,-131.685482,-0.297526,-86.888835,0,0
5.48E+09,-3.963332,-100.878512,4.550733,-159.522884,13.414007,-17.98423,9.559505,-131.685482,-0.696231,-86.775865,0,0
5.52E+09,-4.632571,117.00832,-10.302324,19.884018,3.52225,160.416603,10.212449,91.747445,3.612125,48.785141,0,0
5.52E+09,-4.632571,117.00832,-9.78484,20.970571,4.024804,161.468713,10.212449,91.747445,3.597194,48.750698,0,0
5.52E+09,-4.632571,117.00832,-9.266426,22.065578,4.496315,162.487236,10.212449,91.747445,3.550292,48.674213,0,0
5.52E+09,-4.632571,117.00832,-8.749143,23.197177,4.97324,163.560674,10.212449,91.747445,3.509934,48.616053,0,0
5.52E+09,-4.632571,117.00832,-8.230782,24.288418,5.47227,164.604355,10.212449,91.747445,3.490602,48.568492,0,0
5.52E+09,-4.632571,117.00832,-7.710634,25.448795,5.921634,165.680475,10.212449,91.747445,3.419819,48.484235,0,0
5.52E+09,-4.632571,117.00832,-7.191162,26.670998,6.393163,166.8323,10.212449,91.747445,3.371875,48.413857,0,0
5.52E+09,-4.632571,117.00832,-6.67153,27.81304,6.869575,167.905632,10.212449,91.747445,3.328656,48.345148,0,0
5.52E+09,-4.632571,117.00832,-6.152061,29.10171,7.311668,169.109938,10.212449,91.747445,3.251279,48.260783,0,0
5.52E+09,-4.632571,117.00832,-5.630745,30.280593,7.757251,170.205447,10.212449,91.747445,3.175546,48.177409,0,0
5.52E+09,-4.632571,117.00832,-5.112153,31.442959,8.21235,171.294532,10.212449,91.747445,3.112053,48.104128,0,0
5.52E+09,-4.632571,117.00832,-4.593376,32.615949,8.624077,172.371627,10.212449,91.747445,3.005004,48.008233,0,0
5.52E+09,-4.632571,117.00832,-4.074499,33.964955,9.040335,173.637893,10.212449,91.747445,2.902384,47.925493,0,0
5.52E+09,-4.632571,117.00832,-3.55805,35.129503,9.447684,174.723184,10.212449,91.747445,2.793284,47.846236,0,0
5.52E+09,-4.632571,117.00832,-3.042807,36.278451,9.816304,175.785197,10.212449,91.747445,2.646662,47.759302,0,0
5.52E+09,-4.632571,117.00832,-2.526548,37.671282,10.178302,177.101334,10.212449,91.747445,2.4924,47.682608,0,0
5.52E+09,-4.632571,117.00832,-2.013922,38.952614,10.525549,178.31984,10.212449,91.747445,2.327021,47.619782,0,0
5.52E+09,-4.632571,117.00832,-1.502746,40.282937,10.838315,179.588945,10.212449,91.747445,2.128612,47.558563,0,0
5.52E+09,-4.632571,117.00832,-0.993773,41.566257,11.132202,-179.165601,10.212449,91.747445,1.913526,47.520697,0,0
5.52E+09,-4.632571,117.00832,-0.484997,42.894134,11.420061,-177.862898,10.212449,91.747445,1.692608,47.495523,0,0
5.52E+09,-4.632571,117.00832,0.019759,44.360486,11.661266,-176.400355,10.212449,91.747445,1.429058,47.491714,0,0
5.52E+09,-4.632571,117.00832,0.522182,45.611192,11.886689,-175.124443,10.212449,91.747445,1.152057,47.516921,0,0
5.52E+09,-4.632571,117.00832,1.023787,47.018312,12.091644,-173.670571,10.212449,91.747445,0.855407,47.563673,0,0
5.52E+09,-4.632571,117.00832,1.521284,48.349355,12.259222,-172.275806,10.212449,91.747445,0.525489,47.627394,0,0
5.52E+09,-4.632571,117.00832,2.016428,49.754296,12.408145,-170.790662,10.212449,91.747445,0.179268,47.707598,0,0
5.52E+09,-4.632571,117.00832,2.509965,51.081228,12.544012,-169.376471,10.212449,91.747445,-0.178402,47.794857,0,0
5.52E+09,-4.632571,117.00832,3.002639,52.408934,12.6545,-167.967888,10.212449,91.747445,-0.560589,47.875733,0,0
5.52E+09,-4.632571,117.00832,3.491598,53.855561,12.75398,-166.435906,10.212449,91.747445,-0.950067,47.961089,0,0
5.52E+09,-4.632571,117.00832,3.978753,55.262579,12.846489,-164.946544,10.212449,91.747445,-1.344714,48.043432,0,0
